"","film_id","year","length","budget","votes","rating","high_rating","genre_Action","genre_Animation","genre_Comedy","genre_Documentary","genre_Drama","genre_Romance","genre_Short"
"758",27596,1928,6,12.4,9,7.7,1,0,0,0,1,0,0,0
"759",21443,1976,112,13.2,21,3.9,0,1,0,0,0,0,0,0
"760",16070,1944,101,8,10,4.7,0,0,0,0,0,0,1,0
"761",25680,1969,12,11.6,116,7.9,1,0,0,0,0,0,0,1
"762",2829,1982,104,10.7,72,5.6,0,0,0,0,0,1,0,0
"763",7801,1933,7,11.3,43,8.1,1,0,1,0,0,0,0,0
"764",49170,2004,90,10,115,6.7,0,1,0,0,0,0,0,0
"765",34948,1997,75,8.5,27,3.2,0,0,0,0,1,0,0,0
"766",6251,1962,90,11.6,10,4.7,0,1,0,0,0,0,0,0
"767",5139,1966,94,13.6,241,5.3,0,0,0,1,0,0,0,0
"768",31143,1955,115,9.8,37,4.6,0,0,0,0,0,1,0,0
"769",51426,1998,5,13.5,6,8.4,1,0,0,0,0,0,0,1
"770",9652,2000,92,12.7,2165,8.9,1,0,0,1,0,0,0,0
"771",52408,1988,117,13,245,5,0,0,0,0,0,1,0,0
"772",5037,1969,98,13,22,2.3,0,0,0,0,0,1,0,0
"773",11621,2002,126,12.5,35,3.9,0,0,0,0,0,1,0,0
"774",36992,2003,90,9.5,374,4.2,0,0,0,1,0,0,0,0
"775",14745,1931,18,13,27,7.9,1,0,0,0,1,0,0,0
"776",49866,1955,102,15,716,3.6,0,0,0,0,0,1,0,0
"777",13229,1999,105,13.5,276,3.5,0,1,0,0,0,0,0,0
"778",11362,1937,72,14.1,8,4,0,0,0,0,0,1,0,0
"779",4560,1992,126,10.7,23010,5.4,0,1,0,0,0,0,0,0
"780",15018,1999,10,8.3,7,8,1,0,0,0,0,0,0,1
"781",42122,2000,18,7.2,15,7.1,1,0,0,0,0,0,0,1
"782",43695,1967,95,6.1,90,3.1,0,0,0,1,0,0,0,0
"783",15574,1949,112,5.8,140,2.8,0,0,0,0,0,1,0,0
"784",9818,1988,109,13.5,33,3.7,0,1,0,0,0,0,0,0
"785",8166,1953,95,11.6,317,8.7,1,0,0,1,0,0,0,0
"786",9569,1930,82,11.1,7,4.2,0,0,0,0,0,1,0,0
"787",44463,1981,131,12.5,14,3.2,0,1,0,0,0,0,0,0
"788",54265,1999,91,19.6,142,7.8,1,0,0,1,0,0,0,0
"789",13750,1963,107,11.2,111,3.7,0,0,0,0,0,1,0,0
"790",42155,2003,105,13.5,5,4.7,0,1,0,0,0,0,0,0
"791",29338,1997,85,3.3,110,3.6,0,0,0,0,0,1,0,0
"792",47481,2000,101,5.5,14,2.5,0,0,0,1,0,0,0,0
"793",7651,1996,90,10.5,79,4.8,0,1,0,0,0,0,0,0
"794",11354,1909,10,11.7,32,8.1,1,0,0,0,0,1,0,0
"795",56478,1934,54,12.7,62,1.6,0,1,0,0,0,0,0,0
"796",32289,1992,105,15.4,5,7.5,1,0,0,0,1,0,0,0
"797",58695,1981,103,14.4,242,4.1,0,0,0,0,0,1,0,0
"798",17287,1997,90,13.3,5,7.8,1,0,0,0,1,0,0,0
"799",37411,1939,106,13.8,900,4.2,0,0,0,0,0,1,0,0
"800",16959,1947,64,14.4,7,4.4,0,1,0,0,0,0,0,0
"801",30869,1970,96,9.7,9,4.1,0,0,0,0,0,1,0,0
"802",12813,1992,93,14.6,66,8.3,1,1,0,0,0,0,0,0
"803",2533,1990,158,14.6,1101,4.7,0,0,0,0,0,1,0,0
"804",44051,1939,62,14.3,12,4.1,0,1,0,0,0,0,0,0
"805",24783,1974,90,14,125,7.8,1,0,0,0,1,0,0,0
"806",20372,1936,88,13.8,16,3.8,0,0,0,0,0,1,0,0
"807",37138,1995,100,14.5,5,4.6,0,0,0,0,0,0,1,0
"808",26102,1997,154,10.8,28891,4.8,0,0,0,0,0,1,0,0
"809",58176,1932,7,13,6,8.9,1,0,1,0,0,0,0,0
"810",18378,2001,82,17,57,8.8,1,1,0,0,0,0,0,0
"811",53922,1987,92,10.7,6,6.2,0,0,0,0,0,1,0,0
"812",7883,2000,88,11.2,34,4,0,0,0,1,0,0,0,0
"813",42326,1936,90,15.4,32,5.3,0,0,0,0,0,0,1,0
"814",12503,1999,35,11,62,7.9,1,1,0,0,0,0,0,0
"815",32109,1964,120,15.7,590,8.1,1,0,0,1,0,0,0,0
"816",48151,1999,112,11.9,31,3.2,0,0,0,0,0,1,0,0
"817",34669,1970,90,12.6,25,7.8,1,0,0,1,0,0,0,0
"818",34448,1968,96,9.5,16,3.1,0,1,0,0,0,0,0,0
"819",32010,1944,91,6.9,5,4.7,0,0,0,0,0,1,0,0
"820",17171,1975,97,7.4,668,5.1,0,1,0,0,0,0,0,0
"821",6674,1939,96,10.1,5,4.5,0,1,0,0,0,0,0,0
"822",8316,1996,60,10.3,21,8.3,1,0,0,0,1,0,0,0
"823",6472,1997,25,13.8,8,3.8,0,0,0,0,0,1,0,0
"824",12668,1910,9,16.4,21,7.7,1,0,0,0,1,0,0,0
"825",8241,1993,74,11.7,395,3.1,0,0,0,1,0,0,0,0
"826",37490,1980,94,11.1,504,7.7,1,0,0,1,0,0,0,0
"827",34203,1965,91,10.5,69,4.9,0,0,0,0,0,1,0,0
"828",53905,1996,55,14.4,89,8.8,1,0,0,0,1,0,0,0
"829",57129,1945,8,9.5,42,8.7,1,0,1,0,0,0,0,0
"830",36349,1993,98,11.4,234,3.5,0,1,0,0,0,0,0,0
"831",8511,1955,83,13.2,11,3.8,0,1,0,0,0,0,0,0
"832",43638,1996,89,13.5,42,3.6,0,1,0,0,0,0,0,0
"833",23902,1998,88,12.4,61,3.9,0,1,0,0,0,0,0,0
"834",40188,2003,103,12.8,35,5.2,0,1,0,0,0,0,0,0
"835",58421,1996,80,13.9,77,3.8,0,1,0,0,0,0,0,0
"836",4534,2001,28,13,174,8.1,1,0,0,1,0,0,0,0
"837",1043,1947,66,11.9,14,4.8,0,1,0,0,0,0,0,0
"838",49704,1957,91,7.7,14,3.1,0,1,0,0,0,0,0,0
"839",14846,1922,231,13.5,350,5.3,0,1,0,0,0,0,0,0
"840",48485,1939,69,8.4,12,2.7,0,1,0,0,0,0,0,0
"841",29493,1991,100,9.5,70,4.8,0,1,0,0,0,0,0,0
"842",46133,1992,85,14.3,2303,8.2,1,0,0,1,0,0,0,0
"843",36220,2002,132,11.9,1651,3.3,0,0,0,0,0,1,0,0
"844",24378,1999,101,10.4,61,4.8,0,0,0,0,0,0,1,0
"845",3853,2000,90,12.4,38,8,1,0,0,1,0,0,0,0
"846",24554,1948,7,13.1,47,8.7,1,0,1,0,0,0,0,0
"847",38171,1985,93,15.1,13,4.8,0,1,0,0,0,0,0,0
"848",54306,1927,80,9.3,75,3.5,0,0,0,0,0,1,0,0
"849",14935,1999,99,13.8,215,5.3,0,0,0,0,0,1,0,0
"850",27421,1967,130,7.1,9,3.9,0,0,0,0,0,0,1,0
"851",16275,2004,102,10.1,31,5,0,0,0,1,0,0,0,0
"852",36376,1959,86,11.5,5,8.9,1,0,0,1,0,0,0,0
"853",5731,1974,99,10.3,89,5.7,0,1,0,0,0,0,0,0
"854",18891,1988,90,12.4,18,3.7,0,1,0,0,0,0,0,0
"855",49992,1986,95,11.9,230,3.5,0,1,0,0,0,0,0,0
"856",29127,2002,12,12.2,11,8,1,0,0,0,0,0,0,1
"857",23409,1944,124,15.9,259,3.1,0,0,0,1,0,0,0,0
"858",57710,1982,117,18.1,245,2.6,0,0,0,0,0,1,0,0
"859",6938,2000,105,9.2,78,3.2,0,0,0,0,0,1,0,0
"860",28157,2001,91,13.1,3848,8.1,1,1,0,0,0,0,0,0
"861",22113,1956,109,8.4,601,5.6,0,0,0,0,0,1,0,0
"862",17306,1950,61,14.1,6,8,1,0,0,1,0,0,0,0
"863",1679,1986,154,12.3,63961,5.4,0,1,0,0,0,0,0,0
"864",58111,1945,103,10,31,3.7,0,0,0,0,0,1,0,0
"865",6081,1996,97,6.6,36,4.9,0,1,0,0,0,0,0,0
"866",47936,2004,7,10,25,8.6,1,0,0,0,0,1,0,0
"867",17734,2002,100,10.2,143,2.5,0,0,0,1,0,0,0,0
"868",27725,2000,80,13.2,17,4.3,0,1,0,0,0,0,0,0
"869",33213,1998,105,16.1,155,6.1,0,1,0,0,0,0,0,0
"870",50535,1995,82,16.3,5,7.8,1,1,0,0,0,0,0,0
"871",13316,1960,84,12.2,7,8.5,1,0,0,1,0,0,0,0
"872",30651,1965,154,10.2,458,4.8,0,0,0,0,0,1,0,0
"873",11885,1952,15,11.2,41,8.7,1,0,0,1,0,0,0,0
"874",53761,1969,98,14.7,111,2.8,0,0,0,1,0,0,0,0
"875",25239,1997,90,12.9,14,5.3,0,1,0,0,0,0,0,0
"876",34456,2001,17,12.9,24,7.8,1,0,0,0,1,0,0,0
"877",47257,1977,95,11.2,27,5,0,0,0,0,0,1,0,0
"878",58107,1981,50,13.5,11,3.6,0,1,0,0,0,0,0,0
"879",33464,1990,93,14.3,147,7.7,1,1,0,0,0,0,0,0
"880",54302,2004,108,14.6,541,3.7,0,0,0,0,0,1,0,0
"881",3509,1996,100,11,48,4,0,0,0,0,0,1,0,0
"882",34890,1969,94,5.7,26,2.1,0,0,0,0,1,0,0,0
"883",46936,1994,5,9.5,14,8.1,1,0,0,0,0,0,0,1
"884",53341,2001,112,10.6,423,4.2,0,0,0,1,0,0,0,0
"885",4736,1959,95,14.5,28,3,0,0,0,0,0,1,0,0
"886",51511,1955,6,9.6,29,7.2,1,0,1,0,0,0,0,0
"887",15857,1994,94,11.9,37,4.3,0,1,0,0,0,0,0,0
"888",48710,1994,102,9.9,173,3.5,0,1,0,0,0,0,0,0
"889",9211,1993,112,9.3,68,3.5,0,0,0,0,0,1,0,0
"890",49933,1992,95,10.9,12,3.5,0,0,0,0,0,1,0,0
"891",51685,1993,116,10.1,1217,3.1,0,0,0,1,0,0,0,0
"892",27972,1907,3,12.2,6,7.8,1,0,0,1,0,0,0,0
"893",1792,2005,89,11.1,7,8.7,1,0,0,1,0,0,0,0
"894",53214,1948,120,8.2,40,3.9,0,0,0,1,0,0,0,0
"895",30972,1980,90,12.2,5,3.8,0,0,0,0,0,1,0,0
"896",48502,1995,109,14.9,55,4,0,0,0,0,0,1,0,0
"897",14839,1954,7,12.8,30,8.8,1,0,1,0,0,0,0,0
"898",49023,1976,102,11.8,438,3.5,0,0,0,1,0,0,0,0
"899",45841,1993,115,12,19,3.8,0,1,0,0,0,0,0,0
"900",36537,1944,78,9.7,9,8.5,1,0,0,1,0,0,0,0
"901",1775,1946,4,10.3,17,7.6,1,0,1,0,0,0,0,0
"902",48512,1931,7,11,19,7.8,1,0,1,0,0,0,0,0
"903",29844,2001,80,12.7,155,8.5,1,0,0,0,1,0,0,0
"904",27439,1930,55,10.4,5,4.6,0,0,0,0,0,1,0,0
"905",52796,1956,112,12,10,5.8,0,0,0,0,0,1,0,0
"906",33675,1992,123,11,209,8.2,1,0,0,1,0,0,0,0
"907",15535,1999,88,12.3,158,5.1,0,0,0,0,0,1,0,0
"908",14410,2002,160,8,16,2.6,0,0,0,0,1,0,0,0
"909",52700,1935,101,6.9,2240,4.4,0,0,0,1,0,0,0,0
"910",38663,1981,82,12.3,25,8.1,1,0,0,1,0,0,0,0
"911",23697,1950,7,11.9,19,3.7,0,0,1,0,0,0,0,0
"912",2882,1930,58,15,10,2.9,0,1,0,0,0,0,0,0
"913",6003,1977,88,13.4,83,5.2,0,1,0,0,0,0,0,0
"914",40890,1993,111,11.5,686,5.4,0,1,0,0,0,0,0,0
"915",15010,2004,32,10.9,5,7.7,1,0,0,1,0,0,0,0
"916",16481,1991,99,14,376,8.1,1,1,0,0,0,0,0,0
"917",53015,1971,32,15.8,5,7,0,0,0,0,1,0,0,0
"918",49940,1975,111,15.7,811,7.8,1,0,0,1,0,0,0,0
"919",12507,1944,21,10.8,6,7.3,1,0,0,0,0,1,0,0
"920",30193,1937,8,11.4,21,4.1,0,0,1,0,0,0,0,0
"921",14240,1949,98,10.7,12,4.2,0,0,0,0,0,1,0,0
"922",4991,1998,4,17.3,14,7.5,1,0,0,0,0,0,0,1
"923",24778,1974,105,13.9,47,3,0,0,0,0,0,1,0,0
"924",23855,1944,79,15.3,8,7.9,1,0,0,1,0,0,0,0
"925",52171,1998,5,13,25,7.7,1,0,1,0,0,0,0,0
"926",9080,1966,6,10.5,17,7.8,1,0,1,0,0,0,0,0
"927",24353,2002,100,9.7,61,4.4,0,0,0,0,0,1,0,0
"928",52372,1980,90,14.4,54,4.8,0,1,0,0,0,0,0,0
"929",9261,1998,105,8.7,20,3.8,0,1,0,0,0,0,0,0
"930",50482,2004,100,13.2,40,3.3,0,0,0,0,0,1,0,0
"931",14797,2003,28,16.2,6,8.2,1,0,0,0,0,0,0,1
"932",38026,2002,95,9.4,62,7.8,1,0,0,0,1,0,0,0
"933",43069,1988,98,12.1,823,7.6,1,1,0,0,0,0,0,0
"934",24884,1969,84,11.6,5,3.3,0,0,0,0,0,1,0,0
"935",33026,2003,83,16.1,595,7.8,1,0,0,1,0,0,0,0
"936",7496,1949,90,12.4,38,2.7,0,0,0,0,0,1,0,0
"937",50971,1981,94,7,5,4.3,0,0,0,1,0,0,0,0
"938",26414,1973,108,13.2,4102,6,0,1,0,0,0,0,0,0
"939",52427,1995,109,12.6,3646,8.3,1,0,0,1,0,0,0,0
"940",36850,2004,125,9.1,489,4.6,0,0,0,0,0,1,0,0
"941",30169,1976,91,9.3,655,3.9,0,0,0,0,0,1,0,0
"942",1976,1953,82,16.3,15,8.6,1,0,0,1,0,0,0,0
"943",56335,2002,90,10.7,19,8.3,1,0,0,0,1,0,0,0
"944",37395,1993,100,15,30,8.6,1,0,0,1,0,0,0,0
"945",5075,1942,57,12.5,6,4.4,0,1,0,0,0,0,0,0
"946",19430,2003,18,15.9,6,8.3,1,0,0,0,0,1,0,0
"947",5275,2000,80,11,527,4.7,0,0,0,1,0,0,0,0
"948",22919,1969,98,17.9,5,7.9,1,1,0,0,0,0,0,0
"949",3054,1999,90,13.1,13,3.8,0,0,0,0,0,1,0,0
"950",45532,1933,65,12.5,32,3.3,0,1,0,0,0,0,0,0
"951",31118,1968,6,13.2,8,7.9,1,0,1,0,0,0,0,0
"952",3786,1983,90,11.7,7,4.4,0,1,0,0,0,0,0,0
"953",45746,1995,75,15.6,5,1.7,0,1,0,0,0,0,0,0
"954",58189,1995,102,11.4,35,4.4,0,0,0,0,0,1,0,0
"955",55662,1943,18,14.7,7,7.3,1,0,0,0,1,0,0,0
"956",6303,1985,85,14.6,21,2.9,0,1,0,0,0,0,0,0
"957",16213,1965,95,14.4,7,2.1,0,1,0,0,0,0,0,0
"958",39824,1932,70,8,7,2.9,0,1,0,0,0,0,0,0
"959",52504,1996,110,14.5,10,5,0,1,0,0,0,0,0,0
"960",21342,2003,6,13.4,17,7.2,1,0,0,1,0,0,0,0
"961",48146,2003,82,14.3,22,8.9,1,0,0,0,1,0,0,0
"962",52472,2003,18,8.6,15,8.1,1,0,0,1,0,0,0,0
"963",16700,1995,92,11,114,5.3,0,1,0,0,0,0,0,0
"964",51158,1955,80,13.1,51,4.8,0,1,0,0,0,0,0,0
"965",27902,1943,67,10.9,27,4.2,0,1,0,0,0,0,0,0
"966",18796,2001,100,12.3,10551,2.5,0,0,0,0,0,1,0,0
"967",24975,2004,102,10,1651,3,0,1,0,0,0,0,0,0
"968",4626,1998,84,12.7,5,8.5,1,0,0,0,1,0,0,0
"969",36928,1947,91,10.5,16,5.6,0,1,0,0,0,0,0,0
"970",909,1948,82,9.3,274,4,0,0,0,0,0,1,0,0
"971",44421,1931,73,9.8,49,3.5,0,0,0,0,0,1,0,0
"972",32157,1949,97,14.5,27,3.5,0,0,0,0,0,1,0,0
"973",48278,1983,160,8.5,5,4.3,0,0,0,0,0,1,0,0
"974",41512,1999,104,13.3,136,8.5,1,0,0,1,0,0,0,0
"975",41782,1968,6,7.7,10,4.9,0,0,1,0,0,0,0,0
"976",57087,1977,6,9.4,5,8.1,1,0,0,0,0,0,0,1
"977",51841,1968,70,14.6,17,3.6,0,1,0,0,0,0,0,0
"978",58747,1984,95,9.4,164,2.6,0,0,0,1,0,0,0,0
"979",276,1999,101,9.7,4514,3.7,0,0,0,1,0,0,0,0
"980",52356,1967,84,11.4,266,8.9,1,0,0,0,1,0,0,0
"981",15829,1973,115,12.9,6,7.2,1,0,0,1,0,0,0,0
"982",34239,1933,58,14.6,6,4.7,0,1,0,0,0,0,0,0
"983",37399,2004,5,15.4,7,8.5,1,0,0,0,0,1,0,0
"984",47422,1992,91,11.6,2569,3.3,0,1,0,0,0,0,0,0
"985",21649,1997,28,12.2,61,7.3,1,0,0,0,0,0,0,1
"986",29568,1900,1,9.7,31,8,1,0,0,1,0,0,0,0
"987",50352,1938,80,10.9,52,8,1,0,0,1,0,0,0,0
"988",18711,2000,97,14.2,496,2.9,0,1,0,0,0,0,0,0
"989",7412,2001,99,12.1,201,2.4,0,0,0,0,0,1,0,0
"990",37996,1999,106,13.4,1327,4.8,0,0,0,0,0,1,0,0
"991",18988,1975,119,14.4,1971,3.4,0,1,0,0,0,0,0,0
"992",38181,1993,103,10.4,72,4.4,0,0,0,0,0,1,0,0
"993",3738,1939,92,16.8,7,7.7,1,1,0,0,0,0,0,0
"994",2286,2003,102,12.4,5,5.6,0,0,0,0,0,1,0,0
"995",57092,1992,111,6.3,290,3.4,0,0,0,0,0,1,0,0
"996",22732,1974,110,11.8,10,4,0,1,0,0,0,0,0,0
"997",56983,1955,81,10.4,80,4.7,0,1,0,0,0,0,0,0
"998",52457,1997,105,14.9,11,7.8,1,1,0,0,0,0,0,0
"999",1857,1981,99,8.1,10,4.1,0,1,0,0,0,0,0,0
"1000",36915,1992,87,17,5,8.1,1,1,0,0,0,0,0,0
"1001",50701,1946,40,10.1,5,6.9,0,0,0,0,0,0,0,1
"1002",7161,1966,99,16.6,141,7.3,1,0,0,1,0,0,0,0
"1003",29854,1965,117,8.5,23,4.3,0,0,0,0,0,1,0,0
"1004",40337,1990,30,12.3,5,7.8,1,0,0,0,1,0,0,0
"1005",51675,1988,103,12.2,2135,8.1,1,0,0,0,1,0,0,0
"1006",52948,2003,96,12.8,12,7.8,1,0,0,0,1,0,0,0
"1007",54498,1955,111,12.3,66,4.7,0,1,0,0,0,0,0,0
"1008",31791,2004,87,13.7,13,5.3,0,0,0,0,0,1,0,0
"1009",19441,1988,95,13.7,70,8,1,0,0,1,0,0,0,0
"1010",23596,1987,30,14.9,312,3.8,0,0,1,0,0,0,0,0
"1011",57893,1942,67,15.8,27,3.1,0,0,0,0,0,1,0,0
"1012",18351,1933,62,11.1,10,4,0,0,0,0,0,1,0,0
"1013",7485,1997,100,11.6,161,7.7,1,0,0,1,0,0,0,0
"1014",17898,2003,92,12.8,67,3.6,0,1,0,0,0,0,0,0
"1015",18340,1986,92,12,9914,4,0,0,0,0,0,1,0,0
"1016",39985,1991,58,13.8,8,7.4,1,0,0,0,1,0,0,0
"1017",2230,1995,98,9.7,48,4.2,0,0,0,1,0,0,0,0
"1018",44140,2002,28,12.4,6,7.7,1,0,0,0,0,0,0,1
"1019",3487,2004,126,17,16,3.3,0,0,0,0,0,1,0,0
"1020",17376,1953,68,5.8,225,4,0,0,0,0,0,1,0,0
"1021",22439,1983,114,9,30,4.5,0,0,0,0,0,1,0,0
"1022",55753,1926,80,9.8,13,5.5,0,0,0,0,0,1,0,0
"1023",29104,1969,90,12,6,3.1,0,1,0,0,0,0,0,0
"1024",23208,1999,105,8.1,60,2.9,0,0,0,0,0,1,0,0
"1025",39330,1983,112,7.6,7,4.3,0,0,0,0,1,0,0,0
"1026",37200,1940,7,10.8,11,8.5,1,0,1,0,0,0,0,0
"1027",12774,2004,97,7.6,18,2.5,0,1,0,0,0,0,0,0
"1028",47946,1998,94,13.2,284,5.1,0,0,0,1,0,0,0,0
"1029",15705,1985,30,9.5,7,8.1,1,0,0,0,1,0,0,0
"1030",51606,1941,140,15.2,693,1.5,0,0,0,0,0,1,0,0
"1031",43950,1973,85,12.6,24,4.3,0,1,0,0,0,0,0,0
"1032",1400,1962,80,12.8,5,4.1,0,0,0,0,0,1,0,0
"1033",23790,1990,89,9.4,28,3.3,0,0,0,0,0,1,0,0
"1034",58179,1942,7,10.7,42,8.4,1,0,1,0,0,0,0,0
"1035",42517,1930,91,11.3,46,5,0,0,0,1,0,0,0,0
"1036",14061,1938,100,11.1,67,3.6,0,1,0,0,0,0,0,0
"1037",52554,2003,10,11.9,28,8.5,1,0,0,1,0,0,0,0
"1038",51643,1953,107,15.9,34,4,0,0,0,0,0,1,0,0
"1039",39105,1984,120,8.9,7,2.2,0,0,0,0,0,1,0,0
"1040",57124,1951,62,12.1,14,4.4,0,1,0,0,0,0,0,0
"1041",57091,1990,111,17.2,1443,3.2,0,0,0,0,0,1,0,0
"1042",14471,1982,108,11.6,57,4.2,0,0,0,0,0,1,0,0
"1043",49168,2001,90,15,42,4.4,0,1,0,0,0,0,0,0
"1044",55451,1938,18,13.1,119,7.8,1,0,0,1,0,0,0,0
"1045",53695,1959,7,13.4,19,8,1,0,1,0,0,0,0,0
"1046",32811,1997,108,12,1758,7.8,1,0,0,1,0,0,0,0
"1047",23387,1949,73,12.6,8,7.9,1,0,0,1,0,0,0,0
"1048",36048,1981,143,9.2,27,1.9,0,0,0,1,0,0,0,0
"1049",31479,1929,95,5.1,36,5.3,0,0,0,0,0,1,0,0
"1050",41076,1950,74,9.4,47,4.1,0,1,0,0,0,0,0,0
"1051",42912,1988,82,14.4,65,7.9,1,0,0,1,0,0,0,0
"1052",28059,1989,109,14.9,20,4,0,0,0,0,0,1,0,0
"1053",3308,1938,83,10.4,110,8.3,1,0,0,1,0,0,0,0
"1054",39847,1943,92,11.7,638,4.8,0,0,0,0,0,1,0,0
"1055",3465,1961,90,11.3,210,2.1,0,1,0,0,0,0,0,0
"1056",42043,1980,157,11.6,42,4.5,0,1,0,0,0,0,0,0
"1057",34956,1969,86,13.4,9,4.1,0,1,0,0,0,0,0,0
"1058",17906,1901,5,10.2,39,8.3,1,0,0,0,0,1,0,0
"1059",43478,1948,78,15,12,4,0,1,0,0,0,0,0,0
"1060",56925,1936,19,14.8,7,8.4,1,0,0,1,0,0,0,0
"1061",18828,2002,88,9.8,50,2.5,0,0,0,0,0,1,0,0
"1062",10356,2003,6,9.7,12,7.9,1,0,0,1,0,0,0,0
"1063",10107,1990,91,9.1,82,6.3,0,0,0,1,0,0,0,0
"1064",46061,1937,54,15.4,28,7.9,1,0,0,1,0,0,0,0
"1065",24843,1937,102,12.2,10,7.5,1,0,0,1,0,0,0,0
"1066",40153,1968,6,14.3,8,8.7,1,0,1,0,0,0,0,0
"1067",48533,1974,96,11.4,75,1.6,0,1,0,0,0,0,0,0
"1068",48635,1953,16,11.5,54,8.1,1,0,0,1,0,0,0,0
"1069",15770,1941,8,4.8,46,3.8,0,0,1,0,0,0,0,0
"1070",32631,1949,64,12.9,27,8.1,1,0,0,1,0,0,0,0
"1071",5772,1996,91,11.8,4310,8.1,1,0,0,1,0,0,0,0
"1072",26729,1964,94,9.4,10,5.2,0,0,0,1,0,0,0,0
"1073",29040,1990,115,11,51,5.4,0,0,0,0,0,1,0,0
"1074",41088,2004,23,10.2,8,6.9,0,0,0,0,0,1,0,0
"1075",18759,1989,8,7.7,173,8.6,1,0,1,0,0,0,0,0
"1076",35886,1968,160,15.2,16,3.8,0,0,0,0,0,1,0,0
"1077",32104,2003,9,11.4,83,7.4,1,0,1,0,0,0,0,0
"1078",9427,1973,111,10.7,1155,2.5,0,0,0,0,0,1,0,0
"1079",40140,1968,6,8.8,11,4.4,0,0,1,0,0,0,0,0
"1080",24478,1931,62,13.4,36,4.1,0,0,0,1,0,0,0,0
"1081",9105,2004,9,14,10,8.3,1,0,0,0,0,0,0,1
"1082",32883,1940,81,16,7,5.3,0,0,0,0,0,1,0,0
"1083",25785,1960,84,7.8,9,2.3,0,0,0,1,0,0,0,0
"1084",22718,1983,94,10.8,15,4.1,0,1,0,0,0,0,0,0
"1085",3218,1955,95,9.4,6,3.1,0,0,0,1,0,0,0,0
"1086",31521,1978,90,9.9,15,5.3,0,0,0,0,0,1,0,0
"1087",6037,1954,95,13.6,79,4.2,0,0,0,0,0,1,0,0
"1088",43686,1932,70,13.8,13,3.8,0,0,0,0,0,1,0,0
"1089",13469,1943,86,11.7,86,2.9,0,1,0,0,0,0,0,0
"1090",20943,2001,80,18,59,8.9,1,0,0,0,1,0,0,0
"1091",18456,1990,104,13.8,50,3.5,0,0,0,0,0,1,0,0
"1092",12759,1965,85,16.9,27,8.3,1,0,0,0,1,0,0,0
"1093",20154,1980,96,8.6,124,8.4,1,0,0,1,0,0,0,0
"1094",35656,1994,115,6.8,8,4.5,0,1,0,0,0,0,0,0
"1095",54827,1938,79,8.2,14,5,0,1,0,0,0,0,0,0
"1096",24629,1945,85,15.9,130,2,0,0,0,0,0,1,0,0
"1097",32236,1949,100,14.5,48,5.2,0,0,0,0,0,1,0,0
"1098",26437,1999,14,5.7,5,3.1,0,0,0,0,0,0,1,0
"1099",6503,1988,90,11.4,130,8.4,1,1,0,0,0,0,0,0
"1100",21645,1977,86,10.3,17,4.7,0,1,0,0,0,0,0,0
"1101",53483,2003,6,15.9,8,8.8,1,0,1,0,0,0,0,0
"1102",51689,1982,109,10.3,17071,4.4,0,1,0,0,0,0,0,0
"1103",12332,1926,20,10,8,8.4,1,0,0,1,0,0,0,0
"1104",16942,1942,65,8.6,78,4.2,0,1,0,0,0,0,0,0
"1105",42213,1981,94,10.3,254,3.4,0,0,0,0,0,1,0,0
"1106",10120,1996,100,16.3,39,4.6,0,0,0,0,0,1,0,0
"1107",18547,1995,89,13.1,69,3.3,0,0,0,0,0,1,0,0
"1108",54308,1996,95,14.3,216,7.9,1,0,0,1,0,0,0,0
"1109",31358,2001,98,11.6,49,3.8,0,1,0,0,0,0,0,0
"1110",16972,1998,100,13.2,17,4.2,0,0,0,0,0,1,0,0
"1111",33006,1971,96,13,7,3.7,0,1,0,0,0,0,0,0
"1112",31162,2002,90,8.1,10,5.4,0,0,0,0,0,1,0,0
"1113",17637,1963,97,7,5,4.6,0,0,0,1,0,0,0,0
"1114",38569,1938,67,16.8,9,3.9,0,0,0,0,0,1,0,0
"1115",36815,2002,90,8.6,39,4.9,0,1,0,0,0,0,0,0
"1116",33944,2003,100,15.1,6,4,0,1,0,0,0,0,0,0
"1117",46093,2002,79,13,5,8.3,1,0,0,0,1,0,0,0
"1118",14535,1942,7,15.2,29,7.5,1,0,1,0,0,0,0,0
"1119",26373,2003,75,10.2,12,8.5,1,0,0,0,1,0,0,0
"1120",10013,1997,88,17.4,59,3.6,0,0,0,0,0,1,0,0
"1121",12381,1949,79,13.1,42,5.2,0,0,0,0,0,1,0,0
"1122",32351,1998,85,11.9,55,7.8,1,0,0,1,0,0,0,0
"1123",44752,1955,91,13.5,39,4,0,1,0,0,0,0,0,0
"1124",53983,1934,118,6.4,144,3.9,0,0,0,0,0,1,0,0
"1125",22825,1992,117,11.8,4705,4.8,0,0,0,1,0,0,0,0
"1126",19271,1997,91,3.9,22115,4.7,0,0,0,1,0,0,0,0
"1127",37540,1980,97,12.4,7,3.4,0,0,0,0,0,1,0,0
"1128",10545,1999,114,13.3,17,3.9,0,1,0,0,0,0,0,0
"1129",39171,1987,128,13.2,7,3.6,0,0,0,0,0,1,0,0
"1130",49211,2002,91,9.4,801,3.7,0,0,0,0,0,1,0,0
"1131",17951,1943,88,12.5,7,4,0,0,0,0,0,1,0,0
"1132",485,1993,130,15.4,56,3.3,0,1,0,0,0,0,0,0
"1133",28889,1989,138,10.8,23,3.2,0,0,0,0,0,1,0,0
